file_path,file_name,size_gb,size_bytes,modified_time,drive
M:\20231101_Rd\2023.11.01-11.44.45-Rec-.cmtr,2023.11.01-11.44.45-Rec-.cmtr,4.01,4304083532,2023-11-03 17:24:04,M:
L:\20230622_FAD\2023.06.22-14.24.07-Rec-.cmtr,2023.06.22-14.24.07-Rec-.cmtr,4.01,4302821668,2023-07-02 08:37:20,L:
Q:\20230526_REST\2023.05.26-16.54.09-Rec-.cmtr,2023.05.26-16.54.09-Rec-.cmtr,4.01,4301192836,2023-05-30 16:16:30,Q:
L:\20230811_NIH_tripleKO\2023.08.11-14.09.07-Rec-.cmtr,2023.08.11-14.09.07-Rec-.cmtr,3.98,4277926868,2023-08-19 14:39:33,L:
L:\202212\20221207\2022.12.07-15.26.14-Rec-.cmtr,2022.12.07-15.26.14-Rec-.cmtr,3.98,4275708152,2023-01-14 17:27:55,L:
Q:\20230608_NIH_tripleKO\2023.06.08-12.23.14-Rec-.cmtr,2023.06.08-12.23.14-Rec-.cmtr,3.98,4270428352,2023-06-10 08:15:00,Q:
O:\20250327_Rd\set8\2025.03.27-15.34.02-Rec-.cmtr,2025.03.27-15.34.02-Rec-.cmtr,3.97,4267447056,2025-04-01 10:08:56,O:
M:\20231205_MFA\2023.12.05-12.43.04-Rec-.cmtr,2023.12.05-12.43.04-Rec-.cmtr,3.97,4265684808,2023-12-06 13:57:56,M:
R:\20250225\set6\2025.02.25-09.38.13-Rec-.cmtr,2025.02.25-09.38.13-Rec-.cmtr,3.97,4260744272,2025-05-08 18:54:49,R:
M:\20231207_WT_Blocking\2023.12.07-14.27.32-Rec-.cmtr,2023.12.07-14.27.32-Rec-.cmtr,3.95,4240587440,2023-12-10 23:35:06,M:
L:\20230616_NIH_SingleKO\2023.06.16-11.03.21-Rec-.cmtr,2023.06.16-11.03.21-Rec-.cmtr,3.94,4229532428,2023-06-18 05:03:42,L:
L:\20230823_REST\2023.08.23-12.10.07-Rec-.cmtr,2023.08.23-12.10.07-Rec-.cmtr,3.94,4228713548,2023-09-01 16:01:05,L:
L:\20230905_Rd\2023.09.05-11.14.11-Rec-.cmtr,2023.09.05-11.14.11-Rec-.cmtr,3.94,4227567928,2023-09-06 05:43:42,L:
Q:\20230505_NIH_singleKO\2023.05.05-11.33.17-Rec-.cmtr,2023.05.05-11.33.17-Rec-.cmtr,3.91,4196786276,2023-05-09 11:41:04,Q:
L:\20230616_NIH_SingleKO\2023.06.16-09.57.20-Rec-.cmtr,2023.06.16-09.57.20-Rec-.cmtr,3.91,4196474536,2023-06-17 05:30:01,L:
O:\20250408_Rd\2025.04.08-14.44.24-Rec-.cmtr,2025.04.08-14.44.24-Rec-.cmtr,3.9,4190103756,2025-04-16 09:22:24,O:
M:\20240126_protocol_test\2024.01.26-16.20.07-Rec-.cmtr,2024.01.26-16.20.07-Rec-.cmtr,3.9,4189177328,2024-02-05 08:42:54,M:
L:\20230615_WT_muller\2023.06.15-13.09.03-Rec-.cmtr,2023.06.15-13.09.03-Rec-.cmtr,3.9,4188197420,2023-07-03 16:28:42,L:
L:\20230609_NIH_SingleKO\2023.06.09-13.52.31-Rec-.cmtr,2023.06.09-13.52.31-Rec-.cmtr,3.9,4184678948,2023-06-15 07:21:37,L:
R:\20241001_Rd_steps\2024.10.01-13.07.34-Rec-.cmtr,2024.10.01-13.07.34-Rec-.cmtr,3.89,4179381284,2024-10-04 20:51:31,R:
M:\20240123_protocol_test\2024.01.23-13.37.51-Rec-.cmtr,2024.01.23-13.37.51-Rec-.cmtr,3.89,4174794396,2024-01-26 02:41:05,M:
L:\20230915_NMDA\2023.09.15-12.18.38-Rec-.cmtr,2023.09.15-12.18.38-Rec-.cmtr,3.89,4172579368,2023-09-19 14:29:31,L:
P:\JHU2022\JHU12212022\2022.12.21-13.54.02-Rec-.cmtr,2022.12.21-13.54.02-Rec-.cmtr,3.88,4165291088,2025-06-06 15:55:32,P:
L:\20230913_Ben_SB_CP\Agonist CP\2023.09.12-20.07.20-Rec-.cmtr,2023.09.12-20.07.20-Rec-.cmtr,3.88,4164153240,2023-09-13 14:42:52,L:
L:\20230821_NIH_tripleKO\2023.08.21-11.07.19-Rec-.cmtr,2023.08.21-11.07.19-Rec-.cmtr,3.88,4162801892,2023-08-26 02:37:16,L:
M:\20230502_Rd\2023.05.02-12.26.12-Rec-.cmtr,2023.05.02-12.26.12-Rec-.cmtr,3.88,4162472240,2023-05-05 00:18:11,M:
L:\20230821_NIH_tripleKO\2023.08.21-13.19.22-Rec-.cmtr,2023.08.21-13.19.22-Rec-.cmtr,3.86,4148872840,2023-08-24 20:44:22,L:
R:\20241001_Rd_steps\2024.10.01-10.58.06-Rec-.cmtr,2024.10.01-10.58.06-Rec-.cmtr,3.86,4144224036,2024-10-04 02:50:32,R:
P:\JHU2022\JHU12212022\2022.12.21-14.04.17-Rec-.cmtr,2022.12.21-14.04.17-Rec-.cmtr,3.86,4142063052,2025-06-06 16:05:24,P:
L:\20230915_NMDA\2023.09.15-12.27.01-Rec-.cmtr,2023.09.15-12.27.01-Rec-.cmtr,3.85,4133676340,2023-09-19 19:36:23,L:
L:\20230906_Rd\2023.09.06-13.11.24-Rec-.cmtr,2023.09.06-13.11.24-Rec-.cmtr,3.85,4131377208,2023-09-07 17:03:50,L:
L:\20230412_WT\2023.04.12-13.02.03-Rec-.cmtr,2023.04.12-13.02.03-Rec-.cmtr,3.84,4123859636,2023-04-18 16:22:54,L:
Q:\20230526_REST\2023.05.26-11.24.41-Rec-.cmtr,2023.05.26-11.24.41-Rec-.cmtr,3.84,4121441388,2023-05-27 15:45:05,Q:
R:\20240904_set7\set7\2024.09.04-11.29.08-Rec-.cmtr,2024.09.04-11.29.08-Rec-.cmtr,3.83,4109492112,2024-09-05 07:09:28,R:
L:\20230810_Vglu\2023.08.10-10.06.04-Rec-.cmtr,2023.08.10-10.06.04-Rec-.cmtr,3.81,4089090428,2023-08-10 18:30:41,L:
R:\20250311_Fu\2025.03.11-10.50.22-Rec-.cmtr,2025.03.11-10.50.22-Rec-.cmtr,3.79,4066005628,2025-03-13 12:48:16,R:
R:\20250129_Rd\steps_bluelight\2025.01.29-14.02.36-Rec-.cmtr,2025.01.29-14.02.36-Rec-.cmtr,3.79,4064880568,2025-02-08 11:44:15,R:
L:\20230915_NMDA\2023.09.15-13.55.18-Rec-.cmtr,2023.09.15-13.55.18-Rec-.cmtr,3.77,4050245008,2023-09-19 00:55:24,L:
M:\20231031_Rd\2023.10.31-13.40.59-Rec-.cmtr,2023.10.31-13.40.59-Rec-.cmtr,3.76,4035738504,2023-11-03 23:26:06,M:
L:\20230609_NIH_SingleKO\2023.06.09-13.33.54-Rec-.cmtr,2023.06.09-13.33.54-Rec-.cmtr,3.76,4033676808,2023-06-14 23:54:57,L:
L:\20230615_WT_muller\2023.06.15-13.14.06-Rec-.cmtr,2023.06.15-13.14.06-Rec-.cmtr,3.75,4031242764,2023-07-03 23:48:48,L:
L:\20230616_NIH_SingleKO\2023.06.16-13.15.27-Rec-.cmtr,2023.06.16-13.15.27-Rec-.cmtr,3.75,4028631592,2023-06-23 17:00:56,L:
P:\20251016_low_glucose\2025.10.16-12.46.27-Rec-.cmtr,2025.10.16-12.46.27-Rec-.cmtr,3.75,4027119800,2025-10-20 00:04:40,P:
L:\20230810_Vglu\2023.08.10-10.53.27-Rec-.cmtr,2023.08.10-10.53.27-Rec-.cmtr,3.74,4017309600,2023-08-17 13:27:04,L:
L:\20230425_Rd\2023.04.25-10.42.52-Rec-.cmtr,2023.04.25-10.42.52-Rec-.cmtr,3.73,4006072736,2023-11-10 14:58:52,L:
L:\202301\20230112\2023.01.12-14.39.13-Rec-.cmtr,2023.01.12-14.39.13-Rec-.cmtr,3.73,4000603644,2023-02-07 16:02:33,L:
Q:\20230607_NIH_tripleKO\2023.06.07-10.12.19-Rec-.cmtr,2023.06.07-10.12.19-Rec-.cmtr,3.72,3995685856,2023-06-09 00:21:27,Q:
O:\20250513_Jason\2025.05.13-11.42.50-Rec-.cmtr,2025.05.13-11.42.50-Rec-.cmtr,3.72,3990239544,2025-05-14 02:24:40,O:
Q:\20240611\2024.06.11-11.33.43-Rec-.cmtr,2024.06.11-11.33.43-Rec-.cmtr,3.72,3989617548,2024-06-13 02:51:34,Q:
Q:\20230531_REST_WT\2023.05.31-17.36.30-Rec-.cmtr,2023.05.31-17.36.30-Rec-.cmtr,3.71,3983318528,2023-06-03 04:18:11,Q:
L:\202301\20230112\2023.01.12-12.27.51-Rec-.cmtr,2023.01.12-12.27.51-Rec-.cmtr,3.69,3967381320,2023-02-19 09:46:04,L:
M:\20231205_MFA\2023.12.05-12.06.59-Rec-.cmtr,2023.12.05-12.06.59-Rec-.cmtr,3.69,3966307244,2023-12-06 12:24:00,M:
M:\20231207_WT_Blocking\2023.12.07-14.36.19-Rec-.cmtr,2023.12.07-14.36.19-Rec-.cmtr,3.69,3960196432,2023-12-11 02:47:06,M:
L:\20230821_NIH_tripleKO\2023.08.21-11.17.57-Rec-.cmtr,2023.08.21-11.17.57-Rec-.cmtr,3.68,3954449584,2023-08-23 16:05:50,L:
M:\20240126_protocol_test\2024.01.26-16.30.30-Rec-.cmtr,2024.01.26-16.30.30-Rec-.cmtr,3.65,3921161932,2024-02-05 12:45:25,M:
O:\20250327_Rd\set8\2025.03.27-13.15.08-Rec-.cmtr,2025.03.27-13.15.08-Rec-.cmtr,3.64,3913216388,2025-03-29 12:07:42,O:
M:\20231010_NMDA\2023.10.10-10.50.23-Rec-.cmtr,2023.10.10-10.50.23-Rec-.cmtr,3.64,3908267328,2023-10-10 18:06:10,M:
L:\202301\20230112\2023.01.12-13.50.19-Rec-.cmtr,2023.01.12-13.50.19-Rec-.cmtr,3.64,3904593308,2023-02-07 03:37:11,L:
M:\20231031_Rd\2023.10.31-13.12.31-Rec-.cmtr,2023.10.31-13.12.31-Rec-.cmtr,3.63,3895659996,2023-11-03 09:44:20,M:
L:\20230627_MeCP2\2023.06.27-13.36.22-Rec-.cmtr,2023.06.27-13.36.22-Rec-.cmtr,3.63,3892937240,2023-07-16 05:43:16,L:
L:\20230911_wt\2023.09.11-11.20.39-Rec-.cmtr,2023.09.11-11.20.39-Rec-.cmtr,3.61,3872524072,2023-09-12 10:20:38,L:
L:\20230616_NIH_SingleKO\2023.06.16-12.14.55-Rec-.cmtr,2023.06.16-12.14.55-Rec-.cmtr,3.6,3869418208,2023-06-28 15:09:58,L:
L:\20230913_Ben_SB_CP\Agonist CP\2023.09.12-14.22.03-Rec-.cmtr,2023.09.12-14.22.03-Rec-.cmtr,3.6,3863775472,2023-09-14 14:39:31,L:
L:\20230905_Rd\2023.09.05-15.29.17-Rec-.cmtr,2023.09.05-15.29.17-Rec-.cmtr,3.59,3856415108,2023-09-06 22:08:49,L:
M:\20231101_Rd\2023.11.01-12.23.54-Rec-.cmtr,2023.11.01-12.23.54-Rec-.cmtr,3.59,3854544928,2023-11-04 04:54:54,M:
L:\202301\20230112\2023.01.12-14.28.16-Rec-.cmtr,2023.01.12-14.28.16-Rec-.cmtr,3.59,3853911288,2023-02-07 12:05:03,L:
M:\20240123_protocol_test\2024.01.23-13.59.54-Rec-.cmtr,2024.01.23-13.59.54-Rec-.cmtr,3.59,3849892268,2024-01-26 08:58:16,M:
Q:\20230608_NIH_tripleKO\2023.06.08-13.33.23-Rec-new.cmtr,2023.06.08-13.33.23-Rec-new.cmtr,3.58,3841699332,2023-06-26 19:07:40,Q:
L:\20230905_Rd\2023.09.05-13.18.36-Rec-.cmtr,2023.09.05-13.18.36-Rec-.cmtr,3.56,3823674872,2023-09-11 04:31:21,L:
Q:\20230531_REST_WT\2023.05.31-10.52.21-Rec-.cmtr,2023.05.31-10.52.21-Rec-.cmtr,3.56,3818273852,2023-06-01 10:52:55,Q:
R:\20240904\2024.09.04-14.15.57-Rec-.cmtr,2024.09.04-14.15.57-Rec-.cmtr,3.55,3813984900,2024-09-05 13:32:42,R:
M:\20230427_Rd\2023.04.27-12.13.25-Rec-.cmtr,2023.04.27-12.13.25-Rec-.cmtr,3.54,3797671160,2023-04-29 05:52:39,M:
L:\20230620_FAD\2023.06.20-14.08.42-Rec-.cmtr,2023.06.20-14.08.42-Rec-.cmtr,3.53,3795202948,2023-07-02 23:31:41,L:
Q:\20240325\2024.03.25-13.11.11-Rec-.cmtr,2024.03.25-13.11.11-Rec-.cmtr,3.53,3786117776,2024-03-29 05:33:38,Q:
L:\20230905_Rd\2023.09.06-13.01.22-Rec-.cmtr,2023.09.06-13.01.22-Rec-.cmtr,3.52,3783376472,2023-09-08 01:58:32,L:
L:\20230906_Rd\2023.09.06-13.01.22-Rec-.cmtr,2023.09.06-13.01.22-Rec-.cmtr,3.52,3783376472,2023-09-08 07:11:59,L:
L:\20230811_NIH_tripleKO\2023.08.11-11.55.40-Rec-.cmtr,2023.08.11-11.55.40-Rec-.cmtr,3.51,3772179984,2023-08-15 04:26:21,L:
Q:\20240328\2024.03.28-13.59.28-Rec-.cmtr,2024.03.28-13.59.28-Rec-.cmtr,3.51,3770704492,2024-04-01 21:37:32,Q:
O:\20250401_Rd\2025.04.01-10.09.04-Rec-.cmtr,2025.04.01-10.09.04-Rec-.cmtr,3.51,3767619520,2025-04-14 17:57:12,O:
O:\20250513_Jason\2025.05.13-11.11.44-Rec-.cmtr,2025.05.13-11.11.44-Rec-.cmtr,3.5,3757339072,2025-05-13 18:26:40,O:
M:\20230427_Rd\2023.04.27-11.51.50-Rec-.cmtr,2023.04.27-11.51.50-Rec-.cmtr,3.5,3754585536,2023-04-27 20:55:48,M:
M:\20240126_protocol_test\2024.01.26-13.45.43-Rec-.cmtr,2024.01.26-13.45.43-Rec-.cmtr,3.49,3751361372,2024-01-31 23:09:50,M:
L:\20230616_NIH_SingleKO\2023.06.16-12.06.07-Rec-.cmtr,2023.06.16-12.06.07-Rec-.cmtr,3.48,3736716352,2023-06-28 10:45:13,L:
L:\202212\20221207\2022.12.07-14.25.58-Rec-.cmtr,2022.12.07-14.25.58-Rec-.cmtr,3.47,3724665708,2023-01-14 08:55:41,L:
M:\20231010_NMDA\2023.10.10-11.33.28-Rec-.cmtr,2023.10.10-11.33.28-Rec-.cmtr,3.46,3713086212,2023-10-10 22:26:25,M:
R:\20250219\2025.02.19-15.31.36-Rec-.cmtr,2025.02.19-15.31.36-Rec-.cmtr,3.45,3704271716,2025-05-08 02:21:13,R:
Q:\20230526_REST\2023.05.26-11.04.39-Rec-.cmtr,2023.05.26-11.04.39-Rec-.cmtr,3.45,3703386660,2023-05-27 06:00:46,Q:
Q:\20230526_REST\2023.05.26-16.44.08-Rec-.cmtr,2023.05.26-16.44.08-Rec-.cmtr,3.45,3702463136,2023-05-31 02:51:59,Q:
O:\20250402_Rd\2025.04.02-10.14.07-Rec-.cmtr,2025.04.02-10.14.07-Rec-.cmtr,3.44,3696138760,2025-04-10 04:11:04,O:
L:\20230913_Ben_SB_CP\Agonist CP\2023.09.12-10.50.24-Rec-.cmtr,2023.09.12-10.50.24-Rec-.cmtr,3.44,3694589012,2023-09-15 11:29:26,L:
M:\20240226_protocol_test\2024.02.26-11.44.42-Rec-.cmtr,2024.02.26-11.44.42-Rec-.cmtr,3.44,3693917316,2024-02-26 19:16:00,M:
L:\20230609_NIH_SingleKO\2023.06.09-12.20.49-Rec-.cmtr,2023.06.09-12.20.49-Rec-.cmtr,3.44,3690345144,2023-06-12 11:48:17,L:
Q:\20230531_REST_WT\2023.05.31-17.01.29-Rec-.cmtr,2023.05.31-17.01.29-Rec-.cmtr,3.41,3664746268,2023-06-03 15:25:54,Q:
L:\20230706_Vglu\2023.07.06-11.42.54-Rec-.cmtr,2023.07.06-11.42.54-Rec-.cmtr,3.41,3663480636,2023-07-06 18:36:21,L:
L:\20230906_Rd\2023.09.06-10.49.49-Rec-.cmtr,2023.09.06-10.49.49-Rec-.cmtr,3.4,3655139320,2023-09-07 21:39:05,L:
Q:\20230607_NIH_tripleKO\2023.06.07-10.38.43-Rec-.cmtr,2023.06.07-10.38.43-Rec-.cmtr,3.4,3654217988,2023-06-11 16:48:24,Q:
L:\20230615_WT_muller\2023.06.15-13.06.39-Rec-.cmtr,2023.06.15-13.06.39-Rec-.cmtr,3.4,3652888604,2023-07-03 11:35:02,L:
P:\JHU2022\JHU_data\2022.12.22-17.10.05-Rec-.cmtr,2022.12.22-17.10.05-Rec-.cmtr,3.4,3650829832,2023-03-22 19:30:32,P:
Q:\20230607_NIH_tripleKO\2023.06.07-09.40.41-Rec-.cmtr,2023.06.07-09.40.41-Rec-.cmtr,3.39,3638700548,2023-06-07 17:05:50,Q:
M:\20230502_Rd\2023.05.02-10.41.51-Rec-.cmtr,2023.05.02-10.41.51-Rec-.cmtr,3.39,3634810180,2023-05-03 04:19:38,M:
L:\20230815_REST\2023.08.15-16.05.59-Rec-.cmtr,2023.08.15-16.05.59-Rec-.cmtr,3.38,3633351356,2023-08-24 17:33:20,L:
Q:\20230523_NIH_singleKO\2023.05.23-11.16.38-Rec-.cmtr,2023.05.23-11.16.38-Rec-.cmtr,3.38,3624769920,2023-05-25 22:33:14,Q:
O:\20250905_gaba_gly\gaba_gly\2025.09.05-14.47.36-Rec-.cmtr,2025.09.05-14.47.36-Rec-.cmtr,3.37,3622069688,2025-09-08 14:02:52,O:
L:\202212\20221207\2022.12.07-13.18.18-Rec-.cmtr,2022.12.07-13.18.18-Rec-.cmtr,3.36,3603567708,2023-03-23 01:15:38,L:
M:\20240126_protocol_test\2024.01.26-11.08.40-Rec-.cmtr,2024.01.26-11.08.40-Rec-.cmtr,3.35,3599694704,2024-01-31 17:12:34,M:
P:\JHU2022\JHU_data\2022.12.22-17.15.38-Rec-.cmtr,2022.12.22-17.15.38-Rec-.cmtr,3.34,3584913024,2023-03-08 16:08:24,P:
L:\20230823_REST\2023.08.23-12.01.37-Rec-.cmtr,2023.08.23-12.01.37-Rec-.cmtr,3.33,3578502040,2023-08-31 00:59:30,L:
L:\20230706_Vglu\2023.07.06-10.51.51-Rec-.cmtr,2023.07.06-10.51.51-Rec-.cmtr,3.32,3566158660,2023-07-07 05:47:00,L:
M:\20240117_protocol_test\2024.01.17-11.27.57-Rec-.cmtr,2024.01.17-11.27.57-Rec-.cmtr,3.32,3561273332,2024-01-18 02:53:27,M:
M:\20231012_Ben_antagonist\2023.10.12-11.10.03-Rec-.cmtr,2023.10.12-11.10.03-Rec-.cmtr,3.32,3559503152,2023-10-14 09:55:22,M:
R:\20250214_JHU\2025.02.14-15.19.08-Rec-.cmtr,2025.02.14-15.19.08-Rec-.cmtr,3.31,3558742908,2025-03-11 03:11:20,R:
M:\JHU2025_data_backup_to_be_deleted\20250214_JHU\2025.02.14-15.19.08-Rec-.cmtr,2025.02.14-15.19.08-Rec-.cmtr,3.31,3558742908,2025-03-11 03:11:20,M:
L:\20230609_NIH_SingleKO\2023.06.09-14.01.08-Rec-.cmtr,2023.06.09-14.01.08-Rec-.cmtr,3.3,3548416544,2023-06-15 10:20:50,L:
M:\20240208_protocol_test\2024.02.08-12.56.33-Rec-.cmtr,2024.02.08-12.56.33-Rec-.cmtr,3.3,3541171624,2024-02-09 11:29:08,M:
M:\20231031_Rd\2023.10.31-15.30.34-Rec-.cmtr,2023.10.31-15.30.34-Rec-.cmtr,3.29,3532241880,2023-11-06 19:02:26,M:
L:\20230906_Rd\2023.09.06-13.07.58-Rec-.cmtr,2023.09.06-13.07.58-Rec-.cmtr,3.29,3531166592,2023-09-07 19:25:50,L:
M:\20240226_protocol_test\2024.02.26-13.44.15-Rec-.cmtr,2024.02.26-13.44.15-Rec-.cmtr,3.28,3524392412,2024-02-27 01:27:16,M:
M:\20231012_Ben_agonist\2023.10.12-13.55.02-Rec-.cmtr,2023.10.12-13.55.02-Rec-.cmtr,3.28,3520844124,2023-10-12 21:09:46,M:
Q:\20240305\2024.03.05-11.51.39-Rec-.cmtr,2024.03.05-11.51.39-Rec-.cmtr,3.25,3494118060,2024-03-08 19:55:28,Q:
L:\20230621_FAD\2023.06.21-13.02.05-Rec-.cmtr,2023.06.21-13.02.05-Rec-.cmtr,3.23,3463115424,2023-07-04 13:08:28,L:
L:\20230822_REST_WT\2023.08.22-14.55.32-Rec-.cmtr,2023.08.22-14.55.32-Rec-.cmtr,3.22,3461682752,2023-08-31 00:00:54,L:
M:\20231129_Rd\2023.11.29-15.14.03-Rec-.cmtr,2023.11.29-15.14.03-Rec-.cmtr,3.22,3459451744,2023-11-30 07:03:35,M:
L:\202212\20221206\2022.12.06-10.51.23-Rec-.cmtr,2022.12.06-10.51.23-Rec-.cmtr,3.22,3457088288,2023-01-03 13:12:32,L:
P:\20251023_low_glucose\2025.10.23-14.08.21-Rec-.cmtr,2025.10.23-14.08.21-Rec-.cmtr,3.18,3418387208,2025-10-28 06:21:01,P:
M:\20231030_WT_AAV_opn4\2023.10.30-11.08.17-Rec-.cmtr,2023.10.30-11.08.17-Rec-.cmtr,3.17,3399482012,2023-10-31 03:39:05,M:
M:\20240126_protocol_test\2024.01.26-16.41.38-Rec-.cmtr,2024.01.26-16.41.38-Rec-.cmtr,3.16,3391110164,2024-02-05 16:22:55,M:
L:\20230615_WT_muller\2023.06.15-13.11.34-Rec-.cmtr,2023.06.15-13.11.34-Rec-.cmtr,3.16,3389554772,2023-07-03 19:44:55,L:
L:\20230913_Ben_SB_CP\Agonist CP\2023.09.12-13.13.57-Rec-.cmtr,2023.09.12-13.13.57-Rec-.cmtr,3.16,3389321304,2023-09-14 23:02:40,L:
M:\20240126_protocol_test\2024.01.26-14.06.52-Rec-.cmtr,2024.01.26-14.06.52-Rec-.cmtr,3.16,3387978032,2024-02-06 21:30:49,M:
L:\20230905_Rd\2023.09.05-10.41.29-Rec-.cmtr,2023.09.05-10.41.29-Rec-.cmtr,3.15,3387085068,2023-09-06 18:41:28,L:
L:\20230616_NIH_SingleKO\2023.06.16-10.14.55-Rec-.cmtr,2023.06.16-10.14.55-Rec-.cmtr,3.15,3386566952,2023-06-17 13:23:36,L:
L:\20230425_Rd\2023.04.25-13.05.34-Rec-.cmtr,2023.04.25-13.05.34-Rec-.cmtr,3.14,3372700660,2023-04-26 21:32:02,L:
Q:\20230526_REST\2023.05.26-15.43.22-Rec-.cmtr,2023.05.26-15.43.22-Rec-.cmtr,3.13,3361627780,2023-05-30 11:31:58,Q:
L:\20230913_Ben_SB_CP\Agonist CP\2023.09.12-20.17.21-Rec-.cmtr,2023.09.12-20.17.21-Rec-.cmtr,3.12,3346640472,2023-09-13 18:14:19,L:
Q:\20240307\2024.03.07-09.36.43-Rec-.cmtr,2024.03.07-09.36.43-Rec-.cmtr,3.11,3343292592,2024-03-14 09:21:31,Q:
R:\20250129_Rd\steps_bluelight\2025.01.29-12.44.05-Rec-.cmtr,2025.01.29-12.44.05-Rec-.cmtr,3.11,3340768288,2025-02-06 12:38:23,R:
L:\20230821_NIH_tripleKO\2023.08.21-16.41.41-Rec-.cmtr,2023.08.21-16.41.41-Rec-.cmtr,3.11,3338970660,2023-08-30 20:38:56,L:
L:\20230822_REST_WT\2023.08.22-12.18.02-Rec-.cmtr,2023.08.22-12.18.02-Rec-.cmtr,3.11,3337347056,2023-08-30 03:04:50,L:
L:\202301\20230125\2023.01.25-15.01.10-Rec-.cmtr,2023.01.25-15.01.10-Rec-.cmtr,3.09,3318578028,2023-01-27 14:03:23,L:
L:\20230822_REST_WT\2023.08.22-12.27.10-Rec-.cmtr,2023.08.22-12.27.10-Rec-.cmtr,3.09,3313906508,2023-09-01 03:38:24,L:
M:\20231031_Rd\2023.10.31-13.01.09-Rec-.cmtr,2023.10.31-13.01.09-Rec-.cmtr,3.06,3290080684,2023-11-03 05:43:50,M:
P:\JHU2022\JHU_data\2022.12.22-18.11.26-Rec-.cmtr,2022.12.22-18.11.26-Rec-.cmtr,3.06,3285767764,2023-03-31 19:59:36,P:
M:\20240228_protocol_test\2024.02.28-12.35.49-Rec-.cmtr,2024.02.28-12.35.49-Rec-.cmtr,3.05,3278522084,2024-02-29 08:28:38,M:
M:\20240123_protocol_test\2024.01.23-10.20.39-Rec-.cmtr,2024.01.23-10.20.39-Rec-.cmtr,3.05,3276555556,2024-01-24 19:31:32,M:
L:\20230621_FAD\2023.06.21-13.04.32-Rec-.cmtr,2023.06.21-13.04.32-Rec-.cmtr,3.04,3266834940,2023-07-04 15:48:38,L:
L:\20230810_Vglu\2023.08.10-11.22.13-Rec-.cmtr,2023.08.10-11.22.13-Rec-.cmtr,3.04,3261729756,2023-08-15 19:14:36,L:
L:\20230911_wt\2023.09.11-11.09.15-Rec-.cmtr,2023.09.11-11.09.15-Rec-.cmtr,3.04,3260741760,2023-09-12 13:30:16,L:
L:\20230811_NIH_tripleKO\2023.08.11-11.47.17-Rec-.cmtr,2023.08.11-11.47.17-Rec-.cmtr,3.04,3259224632,2023-08-14 21:31:04,L:
M:\20240208_protocol_test\2024.02.08-11.32.13-Rec-.cmtr,2024.02.08-11.32.13-Rec-.cmtr,3.03,3255535788,2024-02-09 14:00:24,M:
L:\20230620_FAD\2023.06.20-11.50.49-Rec-.cmtr,2023.06.20-11.50.49-Rec-.cmtr,3.03,3252957300,2023-07-02 15:57:54,L:
M:\20231129_Rd\2023.11.29-12.45.16-Rec-.cmtr,2023.11.29-12.45.16-Rec-.cmtr,3.03,3248418424,2023-11-30 22:25:10,M:
R:\20250212\2025.02.12-16.15.45-Rec-.cmtr,2025.02.12-16.15.45-Rec-.cmtr,3.02,3238674760,2025-05-06 11:37:31,R:
L:\20230821_NIH_tripleKO\2023.08.21-15.45.03-Rec-.cmtr,2023.08.21-15.45.03-Rec-.cmtr,3.01,3235906388,2023-08-31 17:18:32,L:
M:\20240208_protocol_test\2024.02.08-14.10.35-Rec-.cmtr,2024.02.08-14.10.35-Rec-.cmtr,3.01,3234525112,2024-02-12 01:12:08,M:
Q:\20230523_NIH_singleKO\2023.05.23-11.03.54-Rec-.cmtr,2023.05.23-11.03.54-Rec-.cmtr,3.0,3225358352,2023-05-25 15:29:29,Q:
Q:\20240305\2024.03.05-13.03.51-Rec-.cmtr,2024.03.05-13.03.51-Rec-.cmtr,3.0,3223979100,2024-03-11 11:53:25,Q:
M:\20231207_WT_Blocking\2023.12.07-14.46.25-Rec-.cmtr,2023.12.07-14.46.25-Rec-.cmtr,2.99,3212686480,2023-12-11 06:02:57,M:
M:\20231101_Rd\2023.11.01-09.44.53-Rec-.cmtr,2023.11.01-09.44.53-Rec-.cmtr,2.99,3206955336,2023-11-06 16:37:42,M:
M:\20231212_WT_AAV_opn4\2023.12.12-09.32.48-Rec-.cmtr,2023.12.12-09.32.48-Rec-.cmtr,2.98,3195326728,2023-12-12 16:51:31,M:
Q:\20230531_REST_WT\2023.05.31-15.53.06-Rec-.cmtr,2023.05.31-15.53.06-Rec-.cmtr,2.97,3188836396,2023-06-02 19:36:59,Q:
M:\20230427_Rd\2023.04.27-10.18.21-Rec-.cmtr,2023.04.27-10.18.21-Rec-.cmtr,2.97,3185348100,2023-07-27 17:25:36,M:
M:\20240126_protocol_test\2024.01.26-16.53.20-Rec-.cmtr,2024.01.26-16.53.20-Rec-.cmtr,2.96,3180848744,2024-02-05 19:35:51,M:
M:\20230427_Rd\2023.04.27-10.30.44-Rec-.cmtr,2023.04.27-10.30.44-Rec-.cmtr,2.96,3176790264,2023-07-27 20:28:21,M:
L:\20230913_Ben_SB_CP\Agonist CP\2023.09.12-19.37.17-Rec-.cmtr,2023.09.12-19.37.17-Rec-.cmtr,2.95,3169860552,2023-09-13 00:49:18,L:
Q:\20240403\2024.04.03-14.01.03-Rec-.cmtr,2024.04.03-14.01.03-Rec-.cmtr,2.95,3169051488,2024-04-08 12:06:24,Q:
